category,content,link,title
IT,"마스크 구입여건이 취약한 전국 읍·면 지역 1234개 우체국은 8월 31일까지, 대구시내 78개 우체국은 7월 31일까지 판매기간을 연장한다. 약국·농협이 없는 도서·산간지역 등 92개 우체국과 우체국쇼핑몰은 공적 마스크 판매 종료와 상관없이 계속 판매한다.우정사업본부는 공적판매처로 지정된 후 일반 국민들의 마스크 구매 불편을 해소하기 위해 지난 2월 28일(대구·청도지역은 2월 27일)부터 전국 읍·면 1400여개 우체국에서 약 1000만매를 판매했다. 또 코로나19 여파에 따른 경기침체로 어려움을 겪는 소상공인·농어민 판로지원을 위해 4차례의 우체국쇼핑 특별기획전과 농가 돕기 프로젝트를 실시해 약 100억원의 소득증대에 기여했다고 설명했다.박종석 우정사업본부장은 “코로나19가 장기화되고 있어 공적마스크 공급이 안정적으로 종료될 수 있도록 자체적으로 판매계획을 수립했다”며 “앞으로도 마스크 사각지대가 없도록 보건용 마스크 확보·판매에 최선을 다하겠다”고 말했다.이후섭 (dlgntjq@edaily.co.kr) ",https://news.v.daum.net/v/20200712120118716,"공적마스크 판매 종료, 도서·산간지역 우체국·우체국쇼핑몰서 계속 판매"
IT,"(서울=뉴스1) 조소영 기자 = 우편으로 전달됐던 각종 고지서가 앞으로는 휴대전화로 통지된다. 또 일정 금액의 환전은 현금자동입출금기(ATM)에서 해결할 수 있게 된다.이외에도 일반 220볼트(V) 전기콘센트를 활용한 전기차 충전이 가능해지고 하나의 주방을 여러 사업자가 공유해 쓸 수 있게 되는 등 그간 법이 명확하지 않거나 규제가 발목을 잡아 상용이 어려웠던 기술들이 하나둘씩 활성화될 예정이다.12일 과학기술정보통신부는 ICT 규제 샌드박스에서 승인된 이같은 과제들의 향후 제도개선 계획을 발표했다.지금까지 총 63건의 과제들이 승인된 가운데 7개 과제의 제도개선이 완료됐고 15개 이상의 과제가 올해 중 개선을 목표로 법령정비 작업이 진행 중이다.이에 따르면 올해 말쯤에는 '본인확인기관 지정등에 관한 기준'이 개정돼 지금까지 우편으로 전달됐던 여러 고지서들이 모바일로 통지될 예정이다.방송통신위원회는 올해 12월까지 나이스평가정보와 SCI평가정보, 코리아크레딧뷰로와 같은 본인확인기관의 주민등록번호 연계정보(CI) 일괄 변환에 대한 기준을 마련할 계획이다. 지금까지 정보통신망법에는 이러한 규정이 부재해 공공기관이나 민간기관이 모바일 전자고지 서비스를 제공하는 일에 어려움을 겪어왔다.ATM을 이용한 환전도 가능해질 예정이다.기획재정부는 오는 9월까지 금융회사, ATM 등 다양한 플랫폼들을 이용해 소액송금서비스 이용이 가능하도록 외국환거래규정을 개정할 계획이다.이에 따르면 외국에서 외화를 송금해놓은 외국인 관광객들이 한국에 도착해 어떤 ATM으로도 편리하게 원화를 수령할 수 있게 되는 것이다.현 외국환거래법상 소액송금업자는 등록계좌를 통해서만 고객에게 자금을 지급하거나 수령을 가능할 수 있게 해 ATM을 활용한 자금 지급은 불가능했다.220V 전기콘센트를 활용한 전기차 충전 서비스도 곧 가능해질 예정이다. 산업통상자원부가 오는 10월까지 전기사업법 시행령, 국가기술표준원(국표원)이 12월까지 전기자동차 충전기 기술기준을 개정할 방침이다.식품의약품안전처는 12월까지 식품위생법을 개정해 단일 주방 시설에 대한 복수 사업자의 영업신고를 허용할 계획이다. 일명 공유주방이 만들어지는 것이다.정부는 공유주방을 통해 신규 요식업 창업자들의 초기비용 부담이 줄어들어 새로운 일자리가 창출될 것이란 기대다.고용노동부는 12월까지 가사근로자의 고용개선 등에 관한 법률을 제정한다. 그간 노동관계법의 사각지대에 있던 가사근로자에게 근로자서의 법적 권리를 보장해주는 것이다. 정부는 가사서비스 제공기관 인증제를 실시하고 해당 기관의 근로자와의 계약 체결, 근로자와 이용자의 계약 체결 등에 관해 법에 담을 예정이다.아울러 과기정통부는 12월까지 실내 '생체신호 탐지 무선기기'에 대한 인증기준을 마련할 계획이다. 이 기기가 정식으로 활용된다면 위급상황이 생겼을 때 신속한 대응이 필요한 특정 시설(복지시설 등)에서 효과적인 인명사고 예방이 가능할 것으로 기대된다.이외 Δ사물인터넷(IoT) 분야 사업자가 '도매제공의무서비스 재판매사업' 등록시 필요한 납입자본금(30억원) 규제 완화(10월, 과기정통부) Δ가상현실(VR) 모션 시뮬레이터에 적합한 전자파 적합성 평가 기준 마련(12월, 과기정통부) Δ'원격 자동복구 누전차단기'에 대한 안전기준 마련(12월, 국표원) 등이 계획돼 있다.또 앱미터기, 모바일 운전면허증, 렌터카 활용 유상운송서비스 등의 과제가 실증 진행결과를 검토해 법령개선이 진행될 예정이다.박윤규 과기정통부 정보통신정책관은 ""규제 샌드박스 제도를 통해 그동안 기존 규제에 가로막혀 사업진행이 어려웠던 혁신적인 신기술·서비스가 시장에서 출시될 수 있도록 적극 지원할 것""이라며 ""또 규제 샌드박스의 성과가 개별기업에 국한되지 않고 관련된 모든 기업들이 혜택을 받을 수 있도록 관계부처와 함께 신속히 법령을 정비해 나갈 계획""이라고 밝혔다.cho11757@news1.kr ",https://news.v.daum.net/v/20200712120058690,"""각종 고지서는 휴대전화로 받아보고 환전은 ATM으로 해결"""
IT,"는 신종 코로나바이러스 감염증(코로나19) 극복을 위해 마스크를 착용한 채 근무해야 하는 의료진에 감사와 응원의 마음을 전하고자 가전과 IT 기술을 집약해 만든 전자식 마스크를 기부했다고 12일 밝혔다.LG전자는 지난 10일 서울 서대문구 연세대학교 세브란스병원에서 전달식을 열고 전자식 마스크 2000개를 기부했다. 전달식에는 연세대학교 세브란스병원 이병석 병원장, LG전자 에어솔루션사업부장 이감규 부사장, 대외협력담당 윤대식 전무 등이 참석했다.전자식 마스크에는 LG전자 퓨리케어 공기청정기의 특허 기술 및 노하우가 담겨 있다. 마스크 앞면에는 교체 가능한 헤파필터(H13등급)가 2개 있다. 사용자는 헤파필터를 통과한 공기를 들이마시게 된다.마스크로 유입되는 공기의 양은 각각의 헤파필터 아래에 장착된 초소형 팬이 조절하게 된다. 마스크에는 호흡 시 발생하는 압력을 감지하는 센서와 호흡 인지 알고리즘을 적용해 사용자가 숨을 들이마실 때는 팬의 속도를 높여 마스크 안으로 들어오는 공기량을 늘리고 숨을 내쉴 때는 속도를 줄인다.LG전자는 얼굴 형태에 잘 맞는 마스크를 설계하기 위해 고려대학교 산업경영공학부 인간공학연구실과 공동으로 안면 유형을 분석하기도 했다.이 제품은 한국기계전기전자시험연구원(KTC)으로부터 전기제품에서 발생하는 전자파가 일정 수준 이하로 방출됨을 인증하는 전자기장 환경인증(EMF)을 받았다.LG전자는 의료진에 이어 사람들과의 잦은 접촉으로 항상 마스크를 착용하고 있어야 하는 공공기관 근무자 등을 위해 전자식 마스크를 기부하는 것도 검토 중이다. 일반 판매 여부, 시기, 방법, 가격 등은 미정이다.LG전자 에어솔루션사업부장 이감규 부사장은 ""코로나19의 장기화로 연일 고생하는 분들께 기업의 사회적 책임을 다하며 보탬이 되고자 기부를 결심했다""며 ""마스크를 착용한 상태로 장시간 근무해야 하는 많은 분들께 전자식 마스크가 조금이라도 도움이 되기를 바란다""고 말했다. ",https://news.v.daum.net/v/20200712120729822,"LG전자, 공기청정기 넣은 전자 마스크 개발.. 2000개 기부"
IT,"(지디넷코리아=이은정 기자)한국경영자총협회는 전국 5인 이상 793개 기업(응답 기업 기준)을 대상으로 '2020년 하계휴가 실태조사'를 실시한 결과, 올해 하계휴가 일수는 기업규모별로 300인 이상은 ‘5일 이상’이라는 응답이 58.0%로 가장 높았고, 300인 미만은 ‘3일’이 51.2%로 높게 나타났다고 12일 밝혔다.올해 하계휴가 일수가 작년보다 증가한 기업은 하계휴가 실시기업의 6.4%로 나타났고, 하계휴가 실시기업의 휴가 일수는 지난해(3.7일)와 거의 유사한 평균 3.8일로 집계되었다.하계휴가 실시기업의 48.4%가 올해 하계휴가비를 지급할 계획이라고 응답해 2019년 지급기업 비중에 비해 6.1%p 줄어든 것으로 나타났다. 기업규모별로 300인 이상은 3.9%p(60.6%→ 56.7%) 감소, 300인 미만은 6.6%p (53.2%→ 46.6%) 감소했다.응답 기업의 62.7%가 ‘올해 연차휴가 사용촉진제도(근로기준법 제61조)를 시행할 계획’이라고 답변했다. 제도 시행 기업 비중은 작년(52.7%)보다 10.0%p 늘어난 수치이다. 올해 제도를 시행할 계획이라고 응답한 기업들은 주된 시행 이유*로 ‘연차수당 등 비용 절감 차원’(47.1%)을 가장 많이 지적했다.하계휴가 실시기업의 하계휴가 실시 기간을 조사한 결과, 업종별로 제조업은 ‘단기간(약 1주일) 집중적으로 실시’가 72.0%로 가장 높게 나타났고, 비제조업은 ‘상대적으로 넓은 기간(1~2개월) 동안 실시’가 69.3%로 가장 높게 집계됐다.응답 기업의 76.0%는 최근 경기상황이 ‘작년에 비해 악화되었다’고 답했다. 이어 '전년과 비슷'은 21.7%이었으며 '전년보다 개선'은 2.1%에 그쳤다.  이은정 기자(lejj@zdnet.co.kr)",https://news.v.daum.net/v/20200712120533789,"기업 휴가비 전년比 6.1%p 감소..""비용절감 차원"""
IT,"가 자동차 파워트레인(동력전달계)과 제동장치에 들어가는 MLCC를 개발, 고부가 전장 제품 시장 공략에 나선다고 12일 밝혔다. MLCC은 전자제품의 회로에 전류가 일정하고 안정적으로 흐르도록 제어하는 부품으로 스마트폰, PC, IT기기, 가전제품, 자동차, 5G, IoT 관련 제품에 두루 사용된다.삼성전기는 파워트레인용 MLCC 3종과 ABS(잠김방지 브레이크 시스템)용 MLCC 2종을 최근 개발하고 글로벌 자동차 부품 거래선에 공급할 예정이다.파워트레인용 MLCC는 자동차의 동력전달계 내부의 고온, 고압 환경에서 고용량을 구현해야 하므로 기술적 난이도가 매우 높은 제품으로 삼성전기는 2012크기(2.0X1.2mm)에 1.0uF(마이크로패럿: 전기 용량), 3216크기(3.2X1.6mm) 2.2uF, 3225크기(3.2X2.5mm) 4.7uF 등 총 3종 개발에 성공했다.삼성전기는 독자적인 세라믹 및 전극 재료와 초정밀 적층 공법을 적용해 크기별 최고 전기 용량을 구현했고, 최고 100V(볼트) 고전압에서도 안정적으로 사용할 수 있다고 설명했다. 기존 12V이던 자동차 전기시스템이 최근 48V의 고전압으로 바뀌고 있어 자동차용 배터리는 물론, 5G 네트워크, 태양광 등 산업용 기기 등 고전압 제품을 요구하는 시장에 두루 적용할 수 있다고 덧붙였다.삼성전기는 또한 자동차 제동장치(ABS)용 MLCC도 2종 개발했다. 자동차의 제동장치는 안전과 직결된 부품으로 특히 높은 수준의 신뢰성을 확보해야 한다. 삼성전기가 개발한 ABS용 MLCC 2종(4.7uF과 2.2uF)은 기존 제품 대비 수명을 20%, 제품 안정성은 5% 높였다. 또 내전압(전압에 의해 손상되지 않고 견딜 수 있는 최고의 전압) 특성도 기존 제품 대비 1.5배 높여 극단적인 환경에서도 제 기능을 안정적으로 발휘하도록 설계했다. 삼성전기 컴포넌트사업부장 김두영 부사장은 ""전장용 MLCC는 개발과 대량 생산에 높은 기술력이 필요하다""며 ""이 중 특히 기술난이도가 높은 파워트레인용까지 개발하며 삼성전기는 자동차용 MLCC 전체 라인업을 구성했다. 삼성전기는 앞으로도 차별화된 소재기술과 공정기술을 적용해 제품경쟁력과 고객대응력을 강화할 계획이다""라고 밝혔다.삼성전기는 1988년부터 MLCC를 개발, 생산하며 IT부문에서 전세계 2위 시장점유율을 가지고 있다. 산업 · 전장용 MLCC 사업은 2016년부터 시작해, 2018년 부산에 전장 전용 생산라인을 구축했고, 이어 중국 톈진에 전장용 MLCC 신공장을 건설하며 본격 육성하고 있다.삼성전기는 초소형, 초고용량 MLCC 부문의 기술력을 바탕으로 고온,고압,고신뢰성 등 고부가 전장 제품의 라인업을 강화하고 있으며, 글로벌 자동차부품업체 및 완성차 업체를 대상으로 MLCC 공급을 확대하고 있다.",https://news.v.daum.net/v/20200712121228875,"삼성전기, 자동차용 MLCC 라인업 확대"
IT,KT는 국내 포토북분야 1위 업체인 스냅스와 손잡고 이 같은 서비스를 출시한다고 12일 밝혔다. 아울러 출시 기념 첫달 무료 서비스 행사를 실시한다고 덧붙였다. 이번 서비스를 이용하면 AI가 고객의 스마트폰 사진들 중에서 가장 적합한 22장을 추천해준다. 이용자들은 AI 추천 등을 통해 원하는 사진을 담은 포토앨범을 매달 받아볼 수 있다. 해당 앨범은 올레TV로도 감상 가능하다. 이성환 KT 5G/GiGA 사업본부장은 “사회적 거리 두기에 따라 자주 만날 수 없는 가족의 모습을 가깝게 볼 수 있게 포토북 서비스를 마련했다”며 “합리적 가격에 다양한 혜택을 누릴 수 있는 가정용 서비스를 계속해서 확대할 것”이라고 설명했다. /민병권기자 newsroom@sedaily.com,https://news.v.daum.net/v/20200712120220744,KT 포토북서비스 출시..AI가 스마트폰 속 사진골라 추천
IT,"정보통신기술(ICT) 모의 분쟁조정 경연대회는 법원을 통한 소송절차보다 신속하고 경제적인 `분쟁조정제도`에 대한 예비 법조인의 관심을 높이기 위해 지난 2017년부터 매년 개최하고 있다.경연대회는 전자문서·전자거래, 인터넷주소, 온라인광고, 정보보호산업 등 모두 4개 분야로 진행되며, 참가자는 1개 분야를 선택해 자유주제로 분쟁 시나리오를 구성한 뒤 1차 예선(서면)과 2차 본선(현장경연)을 치르게 된다. 최종 우수한 성적을 거둔 4개 팀에게는 총 1100만원 상당의 상금 및 상장이 수여된다. 이번 대회는 ICT 분쟁조정제도에 관심 있는 대학(원)생이면 누구나 신청할 수 있으며, 5인으로 팀을 구성해 ICT분쟁조정지원센터 누리집에서 신청서를 내려받아 작성한 뒤 오는 31일까지 경연대회 사무국 이메일로 제출하면 된다. 김석환 KISA 원장은 “이번 대회가 분쟁조정제도에 대한 ICT 분야 미래 인재의 관심과 이해를 높일 수 있는 좋은 계기가 되길 바란다”며 “분쟁조정제도는 비대면 사회에서 발생할 수 있는 다양한 ICT 관련 분쟁을 원만하고 신속하게 해결해주는 제도인 만큼 KISA는 앞으로 ICT 분쟁조정 전문인력 양성과 인식제고를 위한 노력을 강화해 나가겠다”고 말했다.이후섭 (dlgntjq@edaily.co.kr) ",https://news.v.daum.net/v/20200712120121718,"KISA, ICT 모의 분쟁조정 경연대회..31일까지 참가자 모집"
IT,"정체불명 괴질이 도시에 퍼지고 감염된 사람이 마치 '좀비'와 같은 모습으로 변한다. 잠에서 깬 주인공은 뒤늦게 아무도 없는 집에 혼자 고립된 사실을 알아챈다. 전화나 문자도 안된다. 모바일 데이터는 물론 무선 인터넷도 먹통이다. 외부와 연결되고 소통할 수 있게 해준 모든 게 끊겼다.홀로 남은 주인공이 극단적 선택을 하려는 순간 건너편 아파트 생존자가 신호를 보내온다. 수십미터 떨어진 거리, 바깥에는 좀비로 가득 찼다. 둘 사이를 잇는 생존의 동아줄을 메고 드론이 날아오른다.유아인·박신혜 주연의 영화 '#살아있다'에서 드론은 마지막 남은 생존자가 식량과 생필품을 주고받는 가교 역할을 한다. 좀비 창궐이라는 재난 상황에서 생존도구로서 드론의 면모가 엿보이는 장면이다.군사용 무인항공기(UAV)를 총칭하는 드론의 개념은 제2차 세계대전 때 등장했다. 수명이 다한 유인 항공기를 공중 표적용 무인기로 재활용하다가 점차 적 기지를 정찰하고 정보수집을 하는 용도로 발전이 이뤄졌다.군사·안보 분야 이외에 민간 영역에서 드론이 각광받기 시작한 건 2010년대부터다. 대표 분야는 영화와 드라마, CF 등 방송 산업으로, 저렴한 비용에 항공 촬영을 할 수 있어 전문 촬영 장비로 인정받는 추세다.취미·레저용 드론도 빠르게 성장하고 있다. 장난감 수준의 드론 완구부터 수백만원대를 호가하는 레이싱 드론까지 다양한 제품이 등장, 소비자 접근성을 높였다. 영화에 등장하는 드론 또한 레이싱 드론 한 종류로 1인칭 시점(FPV)을 제공하는 고글을 착용, 드론에 달린 카메라로 전방을 보며 원격 조작 가능한 제품이다.드론의 활약상이 가장 빛나는 곳은 재난 현장이다. 사람이 직접 가기 힘든 위험하고 외진 곳에 구호 물품을 보내거나 안전하게 수색 가능하다.올 초 중국 드론 제조사 DJI는 코로나19 감역 확산을 방지하고 효과적 방제 작업을 진행하기 위해 농업용 드론 '아그라스'를 투입했다. 중국 우한에서는 코로나19 환자 수용을 위한 임시 병원을 건설하며 드론으로 야간 조명을 제공했다.국내에서도 재난·안전 분야에 활용할 수 있는 드론 솔루션 개발이 한창이다. 3월 SK텔레콤과 ADT캡스, 영상분석 솔루션 기업 이노뎁은 5GX 드론 솔루션 개발과 사업화를 위한 협약을 체결했다. 미래 유망 사업인 드론에 5G 통신망을 연결, 공공 안전과 재난·산업시설 보안 등 다양한 분야에 적용한다는 방침이다.전주대 김동현 교수팀은 세계 최초로 4G·5G 재난 드론 상용화에 성공했다. 와이파이 주파수 를 사용하는 일반 드론과 달리 롱텀에벌루션(LTE)과 5G 이동통신망을 이용해 조정거리에 제한이 없다.세계 드론 시장 규모는 2022년 43조2000억원, 2026년 90조3000억원까지 성장할 것으로 전망된다. 대통령 직속 4차산업혁명위원회는 앞으로 10년간 드론 산업이 17만명 규모 고용 창출과 29조원에 이르는 부가가치를 생산할 것으로 예상했다.물론 아직까지 일반 소비자 시장에서 드론 활용 분야와 수요는 제한적이다. 그럼에도 머지않은 미래에는 집집마다 생활 필수품으로 드론 한 대씩 구비하는 '마이 드론' 시대도 충분히 가능할 것이다.박정은기자 jepark@etnews.com",https://news.v.daum.net/v/20200712120128726,"[사이언스 인 미디어'모두 끝났다' 생각한 순간, 희망이 날아올랐다"
IT,"한국IBM은 갑작스러운 기후 변동에 따른 소비자 수요 변화, 장기적인 계절 변화에 따른 소비자 수요 예측을 강화해 비즈니스에 활용할 수 있도록 롯데홈쇼핑과 협업하기로 했다고 12일 밝혔다.롯데홈쇼핑은 IBM 웨더 컴퍼니가 제공하는 기상 데이터를 기반으로 개발된 수요 예측 모델을 중장기 판매 계획 수립에 활용한다는 계획이다.한국IBM에 따르면 홈쇼핑업체들이 단기 예보 중심 기상 자료와 MD들이 경험이나 업무 지식에 의존해 추천한 상품을 준비하고, 방송을 편성할 경우 급격한 기후 변화나 이상 기후에 빠르게 대응하기 쉽지 않았다. 비즈니스 결정에 활용되는 MD들의 경험이나 지식은 비즈니스 자산으로 내재화하기도 어려웠다.이에 한국IBM은 이번 협력을 통해 롯데홈쇼핑이 기존에 보유하고 있던 날씨에 따른 상품별 판매 자료, 방송 효과 측정 자료 등 비즈니스 자료와 IBM 계절 확률 예측(Seasonal Probability Forecast) 데이터를 활용해 날씨 정보 기반 수요 예측 모델을 구현한다. 최대 7개월까지 롯데홈쇼핑이 계절 예보를 활용할 수 있는 데이터 기반을 마련한다는 계획이다.롯데홈쇼핑은 이를 통해 날씨 영향을 많이 받는 상품군을 도출해 매출 수준을 예측하고, 날씨 편차에 따른 매출 및 방송 효과를 측정하는 것이 가능할 것으로 예상하고 있다. 이 데이터를 기반으로 한 방송 기획으로 매출 증진과 운영비용 절감에 기여할 수 있을 것으로 기대했다.김종영 롯데홈쇼핑 마케팅 부문장은 ""이상 기후나 급격한 계절 변화 등 기상 상황에 따른 불확실성이 점차 커지는 상황에서 보다 명확한 데이터를 기반으로 한 소비자 수요 예측의 필요성이 커지고 있다""며 ""한국IBM과 함께 장기 예보에 강점을 가진 IBM의 계절 확률 예측 데이터를 기반으로 수요 예측 모델을 개발하면 중장기 판매 및 방송 편성 계획을 세우기 용이해지고, 수치화된 예측 자료를 통해 보다 과학적인 의사 결정 및 성과 관리가 가능할 것으로 기대한다""라고 말했다.한국IBM 코그너티브 애플리케이션 웨더 비즈니스 솔루션 담당 박송미 상무는 ""기상 정보는 에너지, 항공, 금융, 공공 등 모든 산업에서 큰 영향을 미치는 요인이 되고 있다. IBM은 정확도가 높은 기상 정보와 업계 선도적인 과학 기술력을 결합해 기업에서 보다 나은 비즈니스 의사 결정을 내릴 수 있도록 돕고 있다. 특히, 유통 분야에서 많은 글로벌 기업들이 수요 예측, 가격 정책, 재고 관리, 인력 및 마케팅 계획 수립에 IBM 웨더 데이터를 활용해 매출 증대와 운영비용 절감의 혜택을 누리고 있다""고 전했다.",https://news.v.daum.net/v/20200712121518917,"한국IBM, 롯데홈쇼핑과 기상 데이터 기반 중장기 수요 예측 모델 협업"
IT,"펄어비스가 신작 ‘섀도우 아레나’로 대회를 연다. 펄어비스는 10일 총상금 1000만원이 걸린 ‘Shadow Arena Regional Cup – Asia’ 참가자를 12일까지 모집한다고 공개했다.이번 대회는 대회 우승자에게는 상금 500만원과 우승 특별 칭호를, 준우승자에게는 250만원의 상금을 수여한다. 3등~10등 대상자 및 대회 MVP도 상금을 차등적으로 지급한다. 결승에 진출한 모든 참가자는 특별 칭호와 인 게임 재화를 보상으로 받을 수 있다. 예선전과 결승전 모두 ‘섀도우 아레나’ 공식 방송 채널을 통해 생중계할 예정이다.이다니엘 기자 dne@kmib.co.kr",https://news.v.daum.net/v/20200712121447897,"펄어비스, '섀도우 아레나' 아시아 대회 개최"
IT,"[디지털타임스 심화영 기자] 롯데그룹이 오는 14일 신동빈 회장 주재로 올 하반기 비대면 사장단회의를 연다. 이번 회의는 코로나19 사태 등에 따른 일하는 방식 혁신 차원에서 처음으로 화상회의 시스템을 이용한 비대면 방식으로 열릴 예정이다.12일 롯데에 따르면 신 회장과 각 계열사 대표, 지주 임원 등 100여명이 참석한 가운데 14일 하반기 VCM(Value Creation Meeting. 옛 사장단 회의)이 열린다. 하반기 VCM은 그간 식품, 유통, 화학, 호텔 등 그룹 내 4개 사업 부문(BU)별로 하루씩 회의를 한 뒤 마지막 날 신 회장에게 보고하는 식으로 5일간 진행됐지만, 올해는 하루로 단축됐다. 회의 방식도 비대면으로 바꿨다. 근무환경 변화에 따라 일하는 방식도 달라져야 한다는 신 회장의 의지가 반영된 것으로 보인다. 참석자들은 서울 롯데월드타워 등 3곳에 나눠서 모인 뒤 화상으로 연결하는 일종의 '3원 생중계' 방식으로 회의를 한다. 참석자가 100여명인 점을 고려할 때 개별로 화상 연결을 할 경우 효율성이 떨어지는 점을 고려한 방식이다. 신 회장은 이번 VCM에서 '포스트 코로나' 시대 대응 전략 등 메시지를 내놓을 것으로 보인다. 신 회장은 앞서 5월 롯데지주 대표이사와 각 실장, 4개 BU장이 참석한 임원 회의에서 ""코로나19로 역사적인 전환점에 와 있다""면서 '포스트 코로나' 대응을 위한 새로운 마음가짐과 성장동력 발굴을 주문했다. 심화영기자 dorothy@dt.co.kr",https://news.v.daum.net/v/20200712122008952,"롯데그룹, 14일 '비대면' 화상 사장단회의 실시"
IT,"LG유플러스가 구성원 역량 제고를 위한 디지털트랜스포메이션(DX)교육 프로그램 '드림 빅 데이터 과정(Dream Big Data)'을 시작했다.드림 빅 데이터 과정은 LG유플러스 구성원이 DX에 기반한 의사결정과 문제해결 역량을 갖춘 인재가 될 수 있도록 한 달간 진행하는 교육프로그램이다.첫 기수가 교육을 받는 7월은 서울대 데이터마이닝센터에서 진행된다.현업에서 발생하는 비즈니스 이슈와 연계된 실전 커리큘럼에 따라 교수 또는 조교가 교육생에게 1대1로 실습형 교육을 제공한다.교육을 마친 구성원은 DX 관련 직무로 이동할 수 있는 '데이터 인재 풀'에 들어가게 되며, 조직 내 DX와 일하는 방식 바꾸기에 퍼실레이터 역할을 하게 된다.LG유플러스는 당초 30명 규모로 시작하려고 했지만, 예상보다 구성원 관심이 높아 50여명이 참여했다. 특히 교육기간 중에 현업에서 완전히 배제하는 만큼 그간 각자의 업무수행 성과와 학습을 통한 성장의지를 증명한 구성원이 선발됐다.이기원 LG유플러스 인재육성담당은 “교육과정 성과를 분석한 뒤 교육생을 확대할 계획”이라고 말했다.박지성기자 jisung@etnews.com",https://news.v.daum.net/v/20200712125302177,"LG유플러스, 특별 집중교육으로 DX인재 양성..'드림 빅 데이터 과정' 개시"
IT,"12일 음원 업계에 따르면 멜론, 플로, 지니, 바이브 등 국내 주요 음원 플랫폼들이 이용자들에게 최적화된 음악 경험을 제공하기 위한 ‘멀티 디바이스’ 전략을 펼치고 있다. 먼저 카카오의 ‘멜론’은 삼성과의 협업을 통해 플랫폼 접근성을 높였다. 멜론은 지난해 11월부터 삼성 스마트폰 갤럭시 음악서비스 ‘삼성뮤직’의 국내 서비스 운영을 맡아 모든 음원 관련 콘텐츠를 제공하고 있다. 이를 기반으로 이용자들은 삼성뮤직 앱을 비롯해 스마트TV나 냉장고 등 사물인터넷(IoT) 기능이 있는 다양한 가전제품을 활용해 멜론을 이용할 수 있다. 이외 삼성전자 기어S 시리즈나 애플워치 등 다양한 웨어러블 기기에도 지원된다.‘지니뮤직’는 갤럭시 기어워치, 애플 워치 등에 탑재돼 있고, LG유플러스의 인터넷TV(IPTV)나 재규어, 티볼리, 코란도 등 차량에서도 이용할 수 있다. SK텔레콤의 ‘플로’는 자동차에서도 편리하게 음악을 재생할 수 있도록 ‘안드로이드 오토’와 ‘애플 카플레이’를 서비스 중이고, B tv 셋톱박스나 애플워치, 볼보에서도 탑재돼 있다. 또 갤럭시 버즈 같은 무선 이어폰에서도 터치패드를 길게 누르면 바로 음악을 들을 수 있도록 지니뮤직과 플로 등이 연동돼 있다.AI 스피커 시장의 규모가 커지면서 이와 관련된 연동도 중요해지고 있다. 플로와 바이브는 각각 SKT ‘누구(NUGU)’와 네이버 ‘클로바(Clova)’에 탑재돼 간단한 음성 명령만으로 음악을 들을 수 있게 했다.일각에서는 일명 ‘적과의 동침’도 나타나고 있다. 멜론은 ‘카카오 미니’는 기본이고, 삼성전자 ‘갤럭시 홈 미니’와 SKT ‘누구’와 연동돼 있다. 지니뮤직은 KT의 ‘기가지니’를 비롯해 구글의 ‘구글 홈’, 네이버 ‘클로바’를 통해 이용할 수 있다.업계 관계자는 “자사 음원 서비스에 대한 접근성을 높여 이용자들이 편리하게 이용할 수 있도록 하는 것이 유튜브 뮤직과 비교할 때 국내 서비스들이 할 수 있는 차별적 요소일 것”이라고 말했다. /백주원기자 jwpaik@sedaily.com",https://news.v.daum.net/v/20200712122235973,"""음악, 폰에서만 듣나요?""..디바이스 확대나선 음원 플랫폼"
